"","timestamp","type","sourceInstance","sourceID","targetID","targetInstance","abilityGameID","buffs","hitType","amount","unmitigatedAmount","sourceMarker","overkill","resisted","tick","logID","fightID","startTime","endTime","encounterID","kill","duration_s","fight","size","mitigated","targetMarker","absorbed"
"106",1059260,"damage",NA,7,61,NA,67760,"54758.16246.64772.29178.53817.60766.16280.59620.",2,5761,3300,NA,NA,NA,NA,"tDzK7FTJqW3LwAr4",4,963221,1081668,641,1,118.447,4,10,NA,NA,NA
"107",1066998,"damage",NA,7,61,NA,67760,"16246.64772.29178.53817.16280.59620.",16,2742,3046,NA,NA,305,NA,"tDzK7FTJqW3LwAr4",4,963221,1081668,641,1,118.447,4,10,304,NA,NA
"108",1076742,"damage",NA,7,61,NA,67760,"16246.29178.53817.16280.",17,4447,3184,NA,NA,637,NA,"tDzK7FTJqW3LwAr4",4,963221,1081668,641,1,118.447,4,10,NA,NA,NA
"109",1469297,"damage",NA,7,71,NA,67760,"54758.16246.29178.48934.53817.60766.16280.53909.",16,1763,1959,NA,NA,196,NA,"tDzK7FTJqW3LwAr4",5,1462980,1674889,645,0,211.909,5,10,196,NA,NA
"110",1476358,"damage",NA,7,71,NA,67760,"54758.16246.64772.29178.48934.53817.55637.60766.16280.53909.",16,1826,2029,NA,NA,203,NA,"tDzK7FTJqW3LwAr4",5,1462980,1674889,645,0,211.909,5,10,203,NA,NA
"111",1484303,"damage",NA,7,71,NA,67760,"16246.29178.48934.53817.55637.16280.59620.",2,3148,2037,NA,NA,NA,NA,"tDzK7FTJqW3LwAr4",5,1462980,1674889,645,0,211.909,5,10,NA,NA,NA
"112",1493509,"damage",NA,7,71,NA,67760,"16246.29178.48934.53817.16280.",1,1960,1960,NA,NA,NA,NA,"tDzK7FTJqW3LwAr4",5,1462980,1674889,645,0,211.909,5,10,NA,NA,NA
"113",1501968,"damage",NA,7,71,NA,67760,"29178.48934.53817.16280.",17,2880,2071,NA,NA,207,NA,"tDzK7FTJqW3LwAr4",5,1462980,1674889,645,0,211.909,5,10,NA,NA,NA
"114",1510427,"damage",NA,7,71,NA,67760,"16246.29178.48934.53817.16280.59620.",16,1584,1980,1,NA,396,NA,"tDzK7FTJqW3LwAr4",5,1462980,1674889,645,0,211.909,5,10,396,NA,NA
"115",1521687,"damage",NA,7,71,NA,67760,"16246.64772.29178.48934.53817.60766.16280.",1,2270,2270,1,NA,NA,NA,"tDzK7FTJqW3LwAr4",5,1462980,1674889,645,0,211.909,5,10,NA,NA,NA
"116",1533253,"damage",NA,7,71,NA,67760,"54758.16246.29178.48934.53817.60766.16280.59620.",1,1974,1974,NA,NA,NA,NA,"tDzK7FTJqW3LwAr4",5,1462980,1674889,645,0,211.909,5,10,NA,NA,NA
"117",1541905,"damage",NA,7,75,4,67760,"54758.16246.29178.48934.53817.55637.60766.16280.",16,1953,2170,NA,NA,217,NA,"tDzK7FTJqW3LwAr4",5,1462980,1674889,645,0,211.909,5,10,217,NA,NA
"118",1563155,"damage",NA,7,79,2,67760,"16246.29178.48934.16280.",2,3143,2034,NA,NA,NA,NA,"tDzK7FTJqW3LwAr4",5,1462980,1674889,645,0,211.909,5,10,NA,NA,NA
"119",1624134,"damage",NA,7,71,NA,67760,"54758.16246.29178.48934.55637.60766.16280.",16,1959,2177,NA,NA,218,NA,"tDzK7FTJqW3LwAr4",5,1462980,1674889,645,0,211.909,5,10,218,NA,NA
"120",1633873,"damage",NA,7,71,NA,67760,"16246.29178.48934.53817.60766.16280.59620.",16,1871,2079,NA,NA,208,NA,"tDzK7FTJqW3LwAr4",5,1462980,1674889,645,0,211.909,5,10,208,NA,NA
"121",1644188,"damage",NA,7,71,NA,67760,"16246.32182.29178.48934.53817.60766.16280.59620.",1,2120,2120,NA,NA,NA,NA,"tDzK7FTJqW3LwAr4",5,1462980,1674889,645,0,211.909,5,10,NA,NA,NA
"122",1907352,"damage",NA,7,71,NA,67760,"55637.54758.16246.64772.16280.29178.48934.53909.",1,1983,1983,NA,NA,NA,NA,"tDzK7FTJqW3LwAr4",6,1898235,2124827,645,0,226.592,6,10,NA,NA,NA
"123",1915996,"damage",NA,7,71,NA,67760,"53817.55637.16246.60766.64772.29178.48934.59620.",1,2272,2272,NA,NA,NA,NA,"tDzK7FTJqW3LwAr4",6,1898235,2124827,645,0,226.592,6,10,NA,NA,NA
"124",1928301,"damage",NA,7,71,NA,67760,"53817.16246.60766.16280.29178.48934.59620.",16,1981,2201,NA,NA,220,NA,"tDzK7FTJqW3LwAr4",6,1898235,2124827,645,0,226.592,6,10,220,NA,NA
"125",1937635,"damage",NA,7,71,NA,67760,"53817.60766.16280.29178.48934.",1,2211,2211,NA,NA,NA,NA,"tDzK7FTJqW3LwAr4",6,1898235,2124827,645,0,226.592,6,10,NA,NA,NA
"126",1947833,"damage",NA,7,71,NA,67760,"53817.16246.60766.16280.29178.48934.59620.",16,2012,2236,NA,NA,224,NA,"tDzK7FTJqW3LwAr4",6,1898235,2124827,645,0,226.592,6,10,224,NA,NA
"127",1957042,"damage",NA,7,71,NA,67760,"53817.16246.60766.64772.16280.29178.48934.59620.",17,2736,1968,NA,NA,197,NA,"tDzK7FTJqW3LwAr4",6,1898235,2124827,645,0,226.592,6,10,NA,NA,NA
"128",1964611,"damage",NA,7,71,NA,67760,"53817.55637.16246.16280.29178.48934.",16,1574,1968,NA,NA,394,NA,"tDzK7FTJqW3LwAr4",6,1898235,2124827,645,0,226.592,6,10,394,NA,NA
"129",1973347,"damage",NA,7,71,NA,67760,"53817.55637.54758.16246.16280.29178.48934.",2,3331,2156,NA,NA,NA,NA,"tDzK7FTJqW3LwAr4",6,1898235,2124827,645,0,226.592,6,10,NA,NA,NA
"130",1987233,"damage",NA,7,75,3,67760,"16246.60766.16280.29178.48934.",1,2242,2242,8,NA,NA,NA,"tDzK7FTJqW3LwAr4",6,1898235,2124827,645,0,226.592,6,10,NA,NA,NA
"131",2054627,"damage",NA,7,71,NA,67760,"53817.55637.54758.60766.16280.48934.",2,3444,2229,NA,NA,NA,NA,"tDzK7FTJqW3LwAr4",6,1898235,2124827,645,0,226.592,6,10,NA,NA,NA
"132",2062153,"damage",NA,7,71,NA,67760,"53817.55637.54758.53908.16246.64772.16280.29178.48934.",16,1857,2064,NA,NA,206,NA,"tDzK7FTJqW3LwAr4",6,1898235,2124827,645,0,226.592,6,10,207,NA,NA
"133",2072725,"damage",NA,7,71,NA,67760,"53817.53908.16246.60766.16280.29178.48934.59620.",2,3028,1960,NA,NA,NA,NA,"tDzK7FTJqW3LwAr4",6,1898235,2124827,645,0,226.592,6,10,NA,NA,NA
"134",2081581,"damage",NA,7,71,NA,67760,"53817.60766.16280.29178.48934.59620.",1,2253,2253,NA,NA,NA,NA,"tDzK7FTJqW3LwAr4",6,1898235,2124827,645,0,226.592,6,10,NA,NA,NA
"135",2091269,"damage",NA,7,71,NA,67760,"53817.16246.16280.29178.48934.59620.",16,1853,2059,NA,NA,206,NA,"tDzK7FTJqW3LwAr4",6,1898235,2124827,645,0,226.592,6,10,206,NA,NA
"136",2100085,"damage",NA,7,71,NA,67760,"53817.16246.16280.29178.48934.",17,3137,2256,NA,NA,226,NA,"tDzK7FTJqW3LwAr4",6,1898235,2124827,645,0,226.592,6,10,NA,NA,NA
"137",2109341,"damage",NA,7,71,NA,67760,"53817.16246.64772.16280.29178.48934.",2,3401,2201,NA,NA,NA,NA,"tDzK7FTJqW3LwAr4",6,1898235,2124827,645,0,226.592,6,10,NA,NA,NA
"138",2121472,"damage",NA,7,71,NA,67760,"53817.55637.16280.48934.",17,3062,2202,NA,NA,220,NA,"tDzK7FTJqW3LwAr4",6,1898235,2124827,645,0,226.592,6,10,NA,NA,NA
"139",2311685,"damage",NA,7,71,NA,67760,"54758.16246.64772.29178.53817.55637.60766.16280.53909.",16,1879,2088,NA,NA,209,NA,"tDzK7FTJqW3LwAr4",7,2303271,2553623,645,1,250.352,7,10,209,NA,NA
"140",2319000,"damage",NA,7,71,NA,67760,"54758.16246.64772.29178.53817.55637.60766.16280.",16,2003,2226,NA,NA,223,NA,"tDzK7FTJqW3LwAr4",7,2303271,2553623,645,1,250.352,7,10,223,NA,NA
"141",2327061,"damage",NA,7,71,NA,67760,"16246.29178.53817.60766.16280.",1,2059,2059,NA,NA,NA,NA,"tDzK7FTJqW3LwAr4",7,2303271,2553623,645,1,250.352,7,10,NA,NA,NA
"142",2336159,"damage",NA,7,71,NA,67760,"29178.60766.16280.59620.",17,3042,2188,NA,NA,219,NA,"tDzK7FTJqW3LwAr4",7,2303271,2553623,645,1,250.352,7,10,NA,NA,NA
"143",2344149,"damage",NA,7,71,NA,67760,"16246.29178.53817.60766.16280.59620.",17,2816,2025,NA,NA,203,NA,"tDzK7FTJqW3LwAr4",7,2303271,2553623,645,1,250.352,7,10,NA,NA,NA
"144",2352705,"damage",NA,7,71,NA,67760,"16246.29178.53817.60766.16280.59620.",1,2177,2177,NA,NA,NA,NA,"tDzK7FTJqW3LwAr4",7,2303271,2553623,645,1,250.352,7,10,NA,NA,NA
"145",2361300,"damage",NA,7,71,NA,67760,"64772.53817.16280.",16,1966,2185,NA,NA,219,NA,"tDzK7FTJqW3LwAr4",7,2303271,2553623,645,1,250.352,7,10,219,NA,NA
"146",2368321,"damage",NA,7,71,NA,67760,"54758.16246.29178.53817.60766.16280.59620.",1,2201,2201,NA,NA,NA,NA,"tDzK7FTJqW3LwAr4",7,2303271,2553623,645,1,250.352,7,10,NA,NA,NA
"147",2375527,"damage",NA,7,71,NA,67760,"54758.16246.29178.53817.55637.60766.16280.59620.",1,2269,2269,NA,NA,NA,NA,"tDzK7FTJqW3LwAr4",7,2303271,2553623,645,1,250.352,7,10,NA,NA,NA
"148",2384843,"damage",NA,7,71,NA,67760,"16246.29178.55637.60766.16280.",16,1921,2135,NA,NA,214,NA,"tDzK7FTJqW3LwAr4",7,2303271,2553623,645,1,250.352,7,10,214,NA,NA
"149",2402539,"damage",NA,7,79,2,67760,"16246.29178.53817.",2,3444,2229,1,NA,NA,NA,"tDzK7FTJqW3LwAr4",7,2303271,2553623,645,1,250.352,7,10,NA,NA,NA
"150",2455866,"damage",NA,7,71,NA,67760,"53817.55637.16280.",17,2916,2097,NA,NA,210,NA,"tDzK7FTJqW3LwAr4",7,2303271,2553623,645,1,250.352,7,10,NA,NA,NA
"151",2463568,"damage",NA,7,71,NA,67760,"54758.16246.29178.53817.55637.60766.16280.",1,2045,2045,NA,NA,NA,NA,"tDzK7FTJqW3LwAr4",7,2303271,2553623,645,1,250.352,7,10,NA,NA,NA
"152",2470295,"damage",NA,7,71,NA,67760,"54758.16246.29178.53817.55637.16280.59620.",1,2155,2155,NA,NA,NA,NA,"tDzK7FTJqW3LwAr4",7,2303271,2553623,645,1,250.352,7,10,NA,NA,NA
"153",2479518,"damage",NA,7,71,NA,67760,"53908.32182.29178.53817.16280.59620.",1,2009,2009,NA,NA,NA,NA,"tDzK7FTJqW3LwAr4",7,2303271,2553623,645,1,250.352,7,10,NA,NA,NA
"154",2487864,"damage",NA,7,71,NA,67760,"53908.64772.32182.29178.16280.59620.",1,2246,2246,1,NA,NA,NA,"tDzK7FTJqW3LwAr4",7,2303271,2553623,645,1,250.352,7,10,NA,NA,NA
"155",2495024,"damage",NA,7,71,NA,67760,"16246.32182.29178.60766.59620.",16,1690,2113,1,NA,423,NA,"tDzK7FTJqW3LwAr4",7,2303271,2553623,645,1,250.352,7,10,423,NA,NA
"156",2502628,"damage",NA,7,71,NA,67760,"16246.32182.29178.53817.60766.16280.",17,2882,2073,1,NA,207,NA,"tDzK7FTJqW3LwAr4",7,2303271,2553623,645,1,250.352,7,10,NA,NA,NA
"157",2510022,"damage",NA,7,71,NA,67760,"16246.32182.29178.53817.60766.16280.",2,3058,1979,NA,NA,NA,NA,"tDzK7FTJqW3LwAr4",7,2303271,2553623,645,1,250.352,7,10,NA,NA,NA
"158",2519542,"damage",NA,7,71,NA,67760,"16246.29178.53817.55637.60766.16280.59620.",17,2823,2030,NA,NA,203,NA,"tDzK7FTJqW3LwAr4",7,2303271,2553623,645,1,250.352,7,10,NA,NA,NA
"159",2527055,"damage",NA,7,71,NA,67760,"54758.16246.29178.53817.55637.60766.16280.59620.",2,3175,2055,NA,NA,NA,NA,"tDzK7FTJqW3LwAr4",7,2303271,2553623,645,1,250.352,7,10,NA,NA,NA
"160",2536395,"damage",NA,7,71,NA,67760,"16246.64772.29178.53817.60766.16280.",1,2158,2158,NA,NA,NA,NA,"tDzK7FTJqW3LwAr4",7,2303271,2553623,645,1,250.352,7,10,NA,NA,NA
"161",2545022,"damage",NA,7,71,NA,67760,"64772.29178.53817.60766.16280.",1,1996,1996,NA,NA,NA,NA,"tDzK7FTJqW3LwAr4",7,2303271,2553623,645,1,250.352,7,10,NA,NA,NA
"162",18898340,"damage",NA,371,63,NA,67760,"64868.54758.55342.12472.12042.55637.54648.",17,3679,2341,NA,NA,234,NA,"D3zVab78GpJ2dXM4",27,18890197,19190020,629,1,299.823,27,10,NA,NA,NA
"163",18910127,"damage",NA,371,63,NA,67760,"55342.12472.44413.12042.54648.",2,4162,2383,NA,NA,NA,NA,"D3zVab78GpJ2dXM4",27,18890197,19190020,629,1,299.823,27,10,NA,NA,NA
"164",18932253,"damage",NA,371,63,NA,67760,"44413.54648.",16,1884,2093,NA,NA,209,NA,"D3zVab78GpJ2dXM4",27,18890197,19190020,629,1,299.823,27,10,209,NA,NA
"165",18943995,"damage",NA,371,64,2,67760,"64868.54648.",1,2629,2326,NA,NA,NA,NA,"D3zVab78GpJ2dXM4",27,18890197,19190020,629,1,299.823,27,10,NA,NA,NA
"166",18995148,"damage",NA,371,70,NA,67760,"64868.54758.26297.12042.44401.54648.",16,2269,2231,NA,NA,223,NA,"D3zVab78GpJ2dXM4",27,18890197,19190020,629,1,299.823,27,10,NA,NA,NA
"167",19008092,"damage",NA,371,70,NA,67760,"54648.",17,3145,2252,NA,NA,450,NA,"D3zVab78GpJ2dXM4",27,18890197,19190020,629,1,299.823,27,10,NA,NA,NA
"168",19018384,"damage",NA,371,70,NA,67760,"44401.54648.",2,4242,2429,NA,NA,NA,NA,"D3zVab78GpJ2dXM4",27,18890197,19190020,629,1,299.823,27,10,NA,NA,NA
"169",19045352,"damage",NA,371,71,NA,67760,"64868.55637.44401.",16,1932,2415,NA,NA,483,NA,"D3zVab78GpJ2dXM4",27,18890197,19190020,629,1,299.823,27,10,483,NA,NA
"170",19054405,"damage",NA,371,71,NA,67760,"64868.12536.",16,1964,2455,NA,NA,491,NA,"D3zVab78GpJ2dXM4",27,18890197,19190020,629,1,299.823,27,10,491,NA,NA
"171",19067075,"damage",NA,371,71,NA,67760,"44413.44401.",16,2305,2266,NA,NA,227,NA,"D3zVab78GpJ2dXM4",27,18890197,19190020,629,1,299.823,27,10,NA,NA,NA
"172",19076794,"damage",NA,371,71,NA,67760,"44401.",2,3857,2208,NA,NA,NA,NA,"D3zVab78GpJ2dXM4",27,18890197,19190020,629,1,299.823,27,10,NA,NA,NA
"173",19102922,"damage",NA,371,112,NA,67760,"64868.55637.",17,3824,2433,NA,NA,243,NA,"D3zVab78GpJ2dXM4",27,18890197,19190020,629,1,299.823,27,10,NA,NA,NA
"174",19129357,"damage",NA,371,112,NA,67760,NA,1,2776,2456,NA,NA,NA,NA,"D3zVab78GpJ2dXM4",27,18890197,19190020,629,1,299.823,27,10,NA,NA,NA
"175",19141810,"damage",NA,371,112,NA,67760,"64868.54758.55342.12472.12042.44401.",16,3534,2208,NA,NA,442,NA,"D3zVab78GpJ2dXM4",27,18890197,19190020,629,1,299.823,27,10,NA,NA,NA
"176",19150947,"damage",NA,371,112,NA,67760,"64868.54758.55342.12472.12536.12042.44401.2825.53909.",16,4871,2394,NA,NA,239,NA,"D3zVab78GpJ2dXM4",27,18890197,19190020,629,1,299.823,27,10,NA,NA,NA
"177",19159711,"damage",NA,371,112,NA,67760,"55342.12472.44401.2825.",1,2475,2190,NA,NA,NA,NA,"D3zVab78GpJ2dXM4",27,18890197,19190020,629,1,299.823,27,10,NA,NA,NA
"178",19177001,"damage",NA,371,112,NA,67760,"55637.44401.2825.",16,2417,2377,NA,NA,238,NA,"D3zVab78GpJ2dXM4",27,18890197,19190020,629,1,299.823,27,10,NA,NA,NA
"179",19353413,"damage",NA,371,140,NA,67760,"64868.55637.",2,3233,2092,NA,NA,NA,NA,"D3zVab78GpJ2dXM4",28,19345475,19490566,633,1,145.091,28,10,NA,NA,NA
"180",19391002,"damage",NA,371,144,NA,67760,"44401.",2,5851,3786,NA,NA,NA,NA,"D3zVab78GpJ2dXM4",28,19345475,19490566,633,1,145.091,28,10,NA,NA,NA
"181",19398508,"damage",NA,371,140,NA,67760,"64868.",2,2030,1162,8,NA,NA,NA,"D3zVab78GpJ2dXM4",28,19345475,19490566,633,1,145.091,28,10,NA,NA,NA
"182",19414820,"damage",NA,371,140,NA,67760,"12536.",2,5901,3819,NA,NA,NA,NA,"D3zVab78GpJ2dXM4",28,19345475,19490566,633,1,145.091,28,10,NA,NA,NA
"183",19421659,"damage",NA,371,140,NA,67760,"44401.",16,3839,3775,NA,NA,378,NA,"D3zVab78GpJ2dXM4",28,19345475,19490566,633,1,145.091,28,10,NA,NA,NA
"184",19431043,"damage",NA,371,146,NA,67760,"44401.",1,3648,3648,NA,NA,NA,NA,"D3zVab78GpJ2dXM4",28,19345475,19490566,633,1,145.091,28,10,NA,NA,NA
"185",19441137,"damage",NA,371,140,NA,67760,"55637.",17,3254,2340,NA,NA,234,NA,"D3zVab78GpJ2dXM4",28,19345475,19490566,633,1,145.091,28,10,NA,NA,NA
"186",19465492,"damage",NA,371,140,NA,67760,NA,17,6587,4716,NA,NA,943,NA,"D3zVab78GpJ2dXM4",28,19345475,19490566,633,1,145.091,28,10,NA,NA,NA
"187",19480926,"damage",NA,371,140,NA,67760,"12042.",17,6054,4334,NA,NA,867,NA,"D3zVab78GpJ2dXM4",28,19345475,19490566,633,1,145.091,28,10,NA,NA,NA
"188",19702035,"damage",NA,371,391,NA,67760,"55342.53908.",1,2407,2407,NA,NA,NA,NA,"D3zVab78GpJ2dXM4",30,19701051,19867839,637,1,166.788,30,10,NA,8,NA
"189",19713020,"damage",NA,371,391,NA,67760,"64868.54758.55342.12472.26297.12536.57531.12042.55637.53908.54648.",2,3827,2191,NA,NA,NA,NA,"D3zVab78GpJ2dXM4",30,19701051,19867839,637,1,166.788,30,10,NA,8,NA
"190",19748223,"damage",NA,371,178,NA,67760,"54648.",1,2178,2178,NA,NA,NA,NA,"D3zVab78GpJ2dXM4",30,19701051,19867839,637,1,166.788,30,10,NA,3,NA
"191",19769455,"damage",NA,371,178,NA,67760,"54648.",2,3760,2153,NA,NA,NA,NA,"D3zVab78GpJ2dXM4",30,19701051,19867839,637,1,166.788,30,10,NA,3,NA
"192",19780148,"damage",NA,371,178,NA,67760,"64868.55637.54648.",2,4103,2349,NA,NA,NA,NA,"D3zVab78GpJ2dXM4",30,19701051,19867839,637,1,166.788,30,10,NA,3,NA
"193",19809648,"damage",NA,371,173,NA,67760,"54758.12042.54648.",2,3875,2219,NA,NA,NA,NA,"D3zVab78GpJ2dXM4",30,19701051,19867839,637,1,166.788,30,10,NA,1,NA
"194",19823604,"damage",NA,371,392,NA,67760,"44401.",1,2656,2350,NA,NA,NA,NA,"D3zVab78GpJ2dXM4",30,19701051,19867839,637,1,166.788,30,10,NA,NA,NA
"195",19835616,"damage",NA,371,168,NA,67760,"55637.44401.54648.",2,3647,2360,NA,NA,NA,NA,"D3zVab78GpJ2dXM4",30,19701051,19867839,637,1,166.788,30,10,NA,NA,NA
"196",19842085,"damage",NA,371,168,NA,67760,"64868.55637.54648.",2,3274,2118,NA,NA,NA,NA,"D3zVab78GpJ2dXM4",30,19701051,19867839,637,1,166.788,30,10,NA,NA,NA
"197",19860341,"damage",NA,371,177,NA,67760,"44401.54648.",2,3321,2149,NA,NA,NA,NA,"D3zVab78GpJ2dXM4",30,19701051,19867839,637,1,166.788,30,10,NA,NA,NA
"198",20035169,"damage",NA,371,221,NA,67760,"55342.44401.54648.",1,3291,3291,NA,NA,NA,NA,"D3zVab78GpJ2dXM4",31,20025145,20194143,641,1,168.998,31,10,NA,NA,NA
"199",20042508,"damage",NA,371,221,NA,67760,"54758.64868.55342.12472.12042.55637.2825.54648.53909.",16,2884,3204,NA,NA,320,NA,"D3zVab78GpJ2dXM4",31,20025145,20194143,641,1,168.998,31,10,320,NA,NA
"200",20051349,"damage",NA,371,221,NA,67760,"64868.55342.12472.12042.2825.54648.53909.",2,4885,3162,NA,NA,NA,NA,"D3zVab78GpJ2dXM4",31,20025145,20194143,641,1,168.998,31,10,NA,NA,NA
"201",20062751,"damage",NA,371,221,NA,67760,"44401.2825.54648.",1,3304,3304,NA,NA,NA,NA,"D3zVab78GpJ2dXM4",31,20025145,20194143,641,1,168.998,31,10,NA,NA,NA
"202",20076807,"damage",NA,371,221,NA,67760,"12536.2825.54648.",16,3179,3532,NA,NA,353,NA,"D3zVab78GpJ2dXM4",31,20025145,20194143,641,1,168.998,31,10,353,NA,NA
"203",20095745,"damage",NA,371,221,NA,67760,NA,16,2004,2226,NA,NA,223,NA,"D3zVab78GpJ2dXM4",31,20025145,20194143,641,1,168.998,31,10,222,NA,NA
"204",20119971,"damage",NA,371,223,NA,67760,"64868.12536.44401.54648.",3,0,2413,NA,NA,NA,NA,"D3zVab78GpJ2dXM4",31,20025145,20194143,641,1,168.998,31,10,NA,NA,2983
"205",20131927,"damage",NA,371,221,NA,67760,"64868.44401.54648.",2,3853,2206,NA,NA,NA,NA,"D3zVab78GpJ2dXM4",31,20025145,20194143,641,1,168.998,31,10,NA,NA,NA
"206",20147426,"damage",NA,371,221,NA,67760,"54758.12042.54648.",16,2425,2384,NA,NA,238,NA,"D3zVab78GpJ2dXM4",31,20025145,20194143,641,1,168.998,31,10,NA,NA,NA
"207",20157391,"damage",NA,371,221,NA,67760,"54648.",17,3596,2288,NA,NA,229,NA,"D3zVab78GpJ2dXM4",31,20025145,20194143,641,1,168.998,31,10,NA,NA,NA
"208",20175959,"damage",NA,371,221,NA,67760,"64868.55637.54648.",16,2096,2319,NA,NA,464,NA,"D3zVab78GpJ2dXM4",31,20025145,20194143,641,1,168.998,31,10,223,NA,NA
"209",20675114,"damage",NA,371,395,NA,67760,"54648.",16,2453,2412,NA,NA,241,NA,"D3zVab78GpJ2dXM4",32,20661528,20792448,645,0,130.92,32,10,NA,NA,NA
"210",20682180,"damage",NA,371,395,NA,67760,"54758.44401.54648.12472.",16,2256,2218,NA,NA,222,NA,"D3zVab78GpJ2dXM4",32,20661528,20792448,645,0,130.92,32,10,NA,NA,NA
"211",20691138,"damage",NA,371,395,NA,67760,"54758.26297.64868.12042.55637.54648.12472.",1,2467,2183,NA,NA,NA,NA,"D3zVab78GpJ2dXM4",32,20661528,20792448,645,0,130.92,32,10,NA,NA,NA
"212",20704600,"damage",NA,371,395,NA,67760,"12536.57531.54648.",2,3375,2184,NA,NA,NA,NA,"D3zVab78GpJ2dXM4",32,20661528,20792448,645,0,130.92,32,10,NA,NA,NA
"213",20714860,"damage",NA,371,395,NA,67760,"54648.",2,4121,2360,NA,NA,NA,NA,"D3zVab78GpJ2dXM4",32,20661528,20792448,645,0,130.92,32,10,NA,NA,NA
